0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,4,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,0,0,0,0,0,end
0,5,0,0,0,0,0,0,83,0,0,0,0,6,0,0,0,0,0,114,114,7,0,0,0,0,0,0,114,114,8,0,0,0,0,0,9,0,0,0,0,0,0,end
12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,0,end
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,end
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,end
0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,end
0,13,0,0,0,0,0,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,113,11,0,0,0,0,0,0,end
0,0,0,0,0,0,0,0,100,100,100,100,15,16,0,0,0,114,17,0,0,0,0,0,0,114,18,0,0,0,19,100,100,100,100,0,0,0,0,0,0,0,0,end
0,22,0,0,0,102,0,0,100,100,100,100,0,20,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,0,0,0,0,0,0,0,0,end
23,99,99,99,24,99,99,34,100,100,100,100,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,0,46,0,0,0,0,0,0,end
0,99,99,99,0,99,99,0,100,100,100,100,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,114,99,99,99,99,99,99,47,end
0,99,99,99,0,99,99,0,100,100,100,100,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,45,99,99,99,99,99,99,0,end
0,99,99,99,99,99,99,0,100,100,100,100,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,25,0,0,0,99,99,0,100,100,100,100,0,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,0,100,100,100,100,0,99,99,99,99,99,99,0,end
26,99,99,99,99,99,99,0,100,100,100,100,37,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,100,100,100,0,99,99,99,99,99,99,0,end
0,99,99,99,27,99,99,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,99,99,99,0,99,99,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,99,99,99,0,99,99,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,28,0,0,0,99,99,114,100,100,100,100,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
29,99,99,99,30,99,99,35,100,100,100,100,115,104,104,104,104,106,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,99,99,99,0,99,99,0,100,100,100,100,38,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
0,99,99,99,0,99,99,0,100,100,100,100,0,104,104,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,0,99,99,99,99,99,99,0,end
